year,area_code,area_name,tsne1,tsne2,tsne_cluster,pct_very_good,pct_good,pct_fair,pct_bad,pct_very_bad,pct_bad_or_very_bad,pct_unemployed_of_total,pct_retired,pct_student_inactive,pct_looking_after_home_family,pct_long_term_sick_disabled,pct_other_inactive
2011,E07000168,Scarborough,11.529761,6.1547527,2,41.6,35.6,16.2,5.3,1.4,6.699999999999999,4.245966269066543,20.3,4.0,3.5,4.7,1.8
2011,E07000169,Selby,-4.119881,5.6726584,0,48.4,34.3,12.8,3.6,1.0,4.6,3.483689411460271,15.7,3.0,3.5,2.6,1.2
2011,E07000170,Ashfield,20.819592,4.4341903,2,42.1,34.5,16.3,5.7,1.5,7.2,4.702568238354328,16.5,3.3,4.5,5.6,1.9
2011,E07000171,Bassetlaw,14.933205,5.648916,2,42.8,34.7,15.8,5.2,1.5,6.7,3.954144409099094,17.1,3.5,3.8,5.1,2.7
2011,E07000172,Broxtowe,2.575034,5.3481946,2,45.5,35.0,14.3,4.1,1.1,5.199999999999999,3.868927218564967,16.5,5.6,3.3,3.5,1.4
2011,E07000173,Gedling,3.5880654,4.6765213,2,45.1,35.2,14.5,4.1,1.2,5.3,4.071610393352865,16.5,3.6,3.3,3.6,1.5
2011,E07000174,Mansfield,22.766708,4.004516,2,41.4,34.4,16.2,6.2,1.8,8.0,4.597239323439829,15.7,3.4,4.5,6.5,2.0
2011,E07000175,Newark and Sherwood,7.480725,6.057319,2,44.9,34.6,14.7,4.6,1.3,5.9,3.559332105294432,17.1,3.8,4.1,4.3,2.0
2011,E07000176,Rushcliffe,-14.806408,-0.36505008,0,51.9,32.6,11.5,3.1,0.9,4.0,2.751532412853693,15.9,5.5,3.0,2.2,1.5
2011,E07000177,Cherwell,-13.566545,6.832605,0,50.3,34.7,11.2,3.0,0.8,3.8,2.8430603569318964,12.3,3.4,3.8,2.5,2.3
2011,E07000178,Oxford,-24.828705,12.657226,0,55.2,31.7,9.4,2.8,0.9,3.7,3.209301147445477,7.0,21.6,3.5,2.6,1.9
2011,E07000179,South Oxfordshire,-18.871376,2.6505787,0,52.6,33.4,10.7,2.6,0.7,3.3,2.524460223754283,13.9,3.5,4.0,1.9,1.6
2011,E07000180,Vale of White Horse,-17.910986,2.9015212,0,51.9,34.0,10.8,2.6,0.7,3.3,2.503515209712268,13.9,3.9,3.9,1.9,1.3
2011,E07000181,West Oxfordshire,-16.763247,1.8537868,0,51.5,33.8,11.2,2.8,0.7,3.5,2.271444139542823,13.7,3.0,3.4,1.8,1.2
2011,E07000187,Mendip,-2.6334505,4.4283285,0,46.8,35.0,13.4,3.8,1.0,4.8,2.920422615793422,15.3,4.2,3.7,3.3,1.6
2011,E07000188,Sedgemoor,5.496989,4.106255,2,44.5,35.2,14.8,4.4,1.2,5.6000000000000005,3.584912488088489,17.0,3.4,4.0,4.0,1.6
2011,E07000189,South Somerset,-3.0893323,2.1763802,0,45.4,35.9,13.8,3.8,1.0,4.8,2.737714828568961,17.9,3.0,3.6,3.1,1.4
2011,E07000192,Cannock Chase,11.130774,8.844573,2,43.7,35.0,14.5,5.3,1.5,6.8,4.581177186816836,14.9,3.6,4.2,4.7,1.7
2011,E07000193,East Staffordshire,-4.2594466,11.943713,3,45.9,35.7,13.5,3.9,1.1,5.0,3.81776809256071,15.0,3.7,4.4,3.7,2.5
2011,E07000194,Lichfield,0.11616624,3.8037784,0,46.9,34.8,13.2,3.9,1.2,5.1,3.3856361277204807,18.6,3.7,3.5,3.0,1.8
2011,E07000195,Newcastle-under-Lyme,7.334426,16.655563,2,44.7,34.5,14.4,5.1,1.4,6.5,3.658417718091731,16.1,7.6,3.2,4.7,1.7
2011,E07000196,South Staffordshire,1.1965513,2.3779721,2,45.3,35.5,13.8,4.1,1.3,5.4,3.3078123838549023,18.3,3.9,3.2,2.8,2.0
2011,E07000197,Stafford,-0.67445964,3.1491761,0,46.1,35.6,13.2,3.9,1.1,5.0,3.1121206203685623,16.7,5.1,3.0,3.1,2.0
2011,E07000198,Staffordshire Moorlands,8.069115,3.5315409,2,44.2,35.1,14.9,4.6,1.4,6.0,2.817507109662204,19.1,3.3,2.9,4.1,1.3
2011,E07000199,Tamworth,5.826093,9.402324,2,45.6,35.2,13.4,4.4,1.3,5.7,4.470993964773987,14.3,3.5,4.2,4.1,1.4
2011,E07000200,Babergh,-6.252027,4.2497168,0,46.6,35.8,13.2,3.4,0.9,4.3,2.978993261989695,18.2,3.4,4.2,2.5,1.4
2011,E07000202,Ipswich,-3.436991,13.918679,3,45.6,35.8,13.5,3.9,1.1,5.0,5.36396101557113,11.6,3.8,4.8,4.2,2.1
2011,E07000203,Mid Suffolk,-8.976883,3.9503717,0,47.9,35.3,12.9,3.1,0.8,3.9,2.553051817390436,17.4,2.9,4.0,2.2,1.3
2011,E07000207,Elmbridge,-24.513103,1.0781913,0,56.5,31.0,9.4,2.5,0.7,3.2,2.6698686255120783,12.2,4.5,6.4,1.8,1.8
2011,E07000208,Epsom and Ewell,-18.888113,3.4171298,0,52.2,33.8,10.6,2.7,0.7,3.4000000000000004,2.7321395606424224,13.4,5.1,4.2,2.1,1.6
2011,E07000209,Guildford,-19.983261,-0.72514147,0,53.9,33.1,9.8,2.5,0.7,3.2,2.694651850980853,11.3,8.5,4.4,1.9,1.7
2011,E07000210,Mole Valley,-17.434877,3.87559,0,51.5,33.7,11.3,2.9,0.7,3.6,2.5157129224390404,15.7,3.8,4.4,2.1,1.4
2011,E07000211,Reigate and Banstead,-17.562592,6.1266274,0,51.5,34.0,10.8,2.8,0.8,3.6,2.916116281649239,12.4,3.5,4.4,2.3,2.1
2011,E07000212,Runnymede,-18.813927,-2.0129714,0,51.3,34.1,10.9,2.9,0.7,3.6,2.726071613734049,11.9,9.2,3.9,1.9,1.5
2011,E07000213,Spelthorne,-10.698106,5.7206116,0,48.0,35.8,12.0,3.2,0.9,4.1000000000000005,3.2567652611705475,13.3,3.2,3.9,2.3,1.8
2011,E07000214,Surrey Heath,-20.244608,2.8421474,0,53.5,33.3,10.0,2.5,0.7,3.2,2.766722608487173,13.5,3.5,4.4,1.7,1.8
2011,E07000215,Tandridge,-15.758573,5.663153,0,50.5,34.4,11.4,2.9,0.9,3.8,2.7667053500849352,14.1,4.3,4.3,2.2,1.6
2011,E07000216,Waverley,-20.80759,2.1011388,0,53.5,32.7,10.5,2.5,0.7,3.2,2.415408154922504,14.3,5.1,4.9,2.1,1.5
2011,E07000217,Woking,-18.699154,7.203477,0,51.8,34.6,10.3,2.6,0.8,3.4000000000000004,3.2249518976046403,11.5,3.6,5.5,2.3,1.8
2011,E07000218,North Warwickshire,6.7265944,4.7889633,2,45.1,34.8,14.1,4.6,1.4,6.0,3.599740090968161,16.5,3.3,3.3,3.5,1.5
2011,E07000219,Nuneaton and Bedworth,9.08579,8.610509,2,44.0,35.3,14.5,4.8,1.4,6.199999999999999,4.737756542512759,15.6,3.6,3.9,4.4,1.7
2011,E07000220,Rugby,-4.6529436,5.041018,0,47.7,35.3,12.6,3.5,1.0,4.5,3.591308291757721,14.7,3.9,3.5,2.8,1.5
2011,E07000221,Stratford-on-Avon,-8.165615,2.4422252,0,48.2,34.8,12.7,3.4,0.9,4.3,2.455316432609885,17.3,3.4,3.5,2.3,1.4
2011,E07000222,Warwick,-17.38485,-3.1578891,0,50.6,33.9,11.4,3.1,0.9,4.0,3.030627022928958,12.9,9.0,2.9,2.6,1.3
2011,E07000223,Adur,6.5191,0.8994574,2,42.7,36.6,15.0,4.5,1.2,5.7,3.342453260373917,16.8,3.3,3.9,3.6,1.5
2011,E07000224,Arun,7.2857046,0.022523215,2,42.0,36.8,15.6,4.4,1.2,5.6000000000000005,3.3355016922627296,20.4,3.1,3.7,3.5,1.8
2011,E07000225,Chichester,-7.132244,4.8646154,0,47.6,34.9,13.1,3.4,1.0,4.4,2.7974875674074804,18.2,4.4,4.2,2.4,1.5
2011,E07000226,Crawley,-8.123984,12.680248,0,47.6,35.9,12.1,3.5,1.0,4.5,4.512075296064539,9.5,3.3,4.9,3.2,2.1
2011,E07000227,Horsham,-15.910294,4.274511,0,50.6,34.8,11.1,2.7,0.8,3.5,2.7110413706821603,15.5,3.5,4.2,2.2,1.3
2011,E07000228,Mid Sussex,-17.208048,3.163088,0,51.8,34.0,10.7,2.8,0.8,3.6,2.428879224354626,14.2,3.6,4.0,2.0,1.4
2011,E07000229,Worthing,4.7554975,2.3994124,2,44.2,36.1,14.4,4.2,1.1,5.300000000000001,3.467943716537975,15.4,3.1,3.7,4.2,1.6
2011,E07000234,Bromsgrove,-0.3228737,-2.1493046,0,49.1,33.4,12.7,3.7,1.1,4.800000000000001,3.0527821611338064,16.3,4.2,2.8,2.5,2.4
2011,E07000235,Malvern Hills,1.5579638,3.0909622,2,45.6,35.1,14.1,3.9,1.4,5.3,3.158170130064285,19.2,4.8,3.5,3.2,1.5
2011,E07000236,Redditch,4.877894,9.788043,2,46.8,34.9,13.0,4.2,1.2,5.4,4.601506645554436,13.0,3.8,3.9,3.8,1.6
2011,E07000237,Worcester,-5.650909,10.400907,0,47.4,34.9,12.8,3.8,1.0,4.8,4.184949987735412,12.2,5.5,3.7,3.4,1.7
2011,E07000238,Wychavon,-3.7286232,3.0769074,0,46.4,35.6,13.3,3.7,1.0,4.7,3.1293503819562245,17.4,3.3,3.4,2.7,1.6
2011,E07000239,Wyre Forest,8.86373,6.6712976,2,43.6,35.2,15.2,4.6,1.4,6.0,4.204283087472867,18.5,3.3,3.6,4.1,1.7
2011,E08000001,Bolton,11.148897,13.119739,2,45.4,33.9,14.1,5.2,1.4,6.6,4.938646791847472,14.7,5.1,4.7,5.8,2.4
2011,E08000002,Bury,13.529052,10.325158,2,47.1,33.3,13.7,4.6,1.3,5.9,4.283264160609413,14.5,4.5,3.8,4.9,1.9
2011,E08000003,Manchester,1.5035372,26.787754,3,48.8,31.7,12.5,5.4,1.7,7.1000000000000005,5.713808195710988,7.6,14.1,4.9,6.6,3.3
2011,E08000004,Oldham,23.285192,8.893428,2,45.1,33.3,14.6,5.4,1.5,6.9,5.421087221857103,14.0,5.1,5.7,5.8,2.9
2011,E08000005,Rochdale,23.888464,7.8857765,2,44.5,33.1,14.8,5.9,1.7,7.6,5.923059800185934,13.7,5.3,5.1,6.8,3.0
2011,E08000006,Salford,21.246494,7.643702,2,46.0,32.4,14.0,5.9,1.7,7.6,5.2224795947249545,12.1,5.8,4.1,6.9,2.9
2011,E08000007,Stockport,2.5067837,8.821575,2,47.8,33.3,13.3,4.4,1.2,5.6000000000000005,3.897520822171351,15.3,4.2,3.5,4.2,1.6
2011,E08000008,Tameside,21.383621,5.8906126,2,44.0,33.7,15.1,5.7,1.6,7.300000000000001,4.987024569705002,14.7,4.3,4.0,6.2,2.2
2011,E08000009,Trafford,1.59028,10.732998,2,51.0,31.6,12.2,4.1,1.1,5.199999999999999,3.768902865987741,13.3,4.4,3.9,4.0,1.8
2011,E08000010,Wigan,17.8915,7.317957,2,45.4,32.7,14.7,5.7,1.5,7.2,4.85549377365272,16.2,3.5,3.5,6.2,1.8
2011,E08000011,Knowsley,25.980452,-2.5862994,2,46.0,29.8,14.7,7.3,2.2,9.5,6.524421835994536,13.6,4.8,4.5,8.8,2.7
2011,E08000012,Liverpool,24.511576,-2.0233533,2,46.7,30.5,14.0,6.7,2.1,8.8,6.719420751185286,11.5,10.3,3.8,8.0,3.0
2011,E08000013,St. Helens,19.782066,5.8572717,2,44.8,31.9,14.9,6.5,1.8,8.3,5.124089393752315,17.1,4.1,3.8,6.7,1.9
2011,E08000014,Sefton,18.21064,7.690979,2,45.3,32.5,14.8,5.7,1.6,7.300000000000001,4.8981568843120735,17.3,4.4,3.4,5.9,1.9
2011,E08000015,Wirral,19.342138,7.3915095,2,46.3,31.9,14.3,5.8,1.7,7.5,5.171734148866585,16.8,4.5,3.9,6.4,2.0
2011,E08000016,Barnsley,23.686846,3.400803,2,41.6,33.6,16.4,6.6,1.8,8.4,5.127783809160529,16.4,3.7,4.4,7.0,2.1
2011,E08000017,Doncaster,23.367552,7.39228,2,43.6,34.1,15.1,5.6,1.6,7.199999999999999,5.74844823136859,15.4,4.0,4.9,5.9,3.0
2011,E08000018,Rotherham,22.354782,5.878249,2,43.2,33.9,15.3,5.9,1.7,7.6,5.225075681398603,16.6,3.9,4.7,5.6,2.2
2011,E08000019,Sheffield,5.377753,19.271889,3,46.7,33.4,13.7,4.8,1.4,6.199999999999999,4.775136008408677,12.9,10.8,4.1,4.5,2.1
2011,E08000021,Newcastle upon Tyne,2.172834,25.973038,3,47.8,31.8,13.6,5.3,1.5,6.8,5.00413409500902,11.5,13.7,4.2,5.4,2.3
2011,E08000022,North Tyneside,16.3725,7.5076795,2,44.8,33.3,15.0,5.3,1.5,6.8,4.938839264583573,15.9,3.6,3.4,5.0,1.6
2011,E08000023,South Tyneside,25.367561,3.6773584,2,42.8,33.0,16.0,6.3,1.9,8.2,6.556188693441976,15.9,4.2,4.3,6.6,2.2
2011,E08000024,Sunderland,24.774664,2.8240404,2,42.6,32.9,16.0,6.6,2.0,8.6,5.845722736825718,15.7,5.2,4.2,6.9,2.1
2011,E08000025,Birmingham,-5.2746387,25.442253,3,45.5,33.9,13.9,5.0,1.6,6.6,7.117903011106844,10.7,9.7,6.4,5.3,3.7
2011,E08000026,Coventry,5.587697,19.957184,3,46.0,34.6,13.3,4.7,1.4,6.1,5.404729353821737,12.0,10.4,4.3,4.5,2.4
2011,E08000027,Dudley,10.33495,9.431624,2,42.4,35.8,15.3,5.1,1.4,6.5,5.320960101620458,16.2,4.3,4.6,4.4,2.0
2011,E08000028,Sandwell,26.592096,8.057248,2,41.9,34.8,15.6,5.9,1.8,7.7,7.31135083914937,13.0,5.3,5.9,5.8,3.2
2011,E08000029,Solihull,1.8078127,7.6031117,2,47.5,34.2,13.1,4.0,1.2,5.2,4.249123753033163,16.2,4.4,3.7,3.3,1.5
2011,E08000030,Walsall,26.505423,7.65057,2,42.2,35.1,15.5,5.6,1.7,7.3,6.774875764426433,15.0,5.0,5.8,5.2,2.9
2011,E08000031,Wolverhampton,27.152689,8.252066,2,41.8,35.3,15.7,5.5,1.7,7.2,7.849074634826622,13.2,6.1,5.3,5.4,3.1
2011,E08000032,Bradford,-5.847894,23.505592,3,44.8,35.6,13.7,4.5,1.3,5.8,5.795470991242897,12.0,6.4,6.7,5.0,3.4
2011,E08000033,Calderdale,6.847719,10.526264,2,46.3,34.3,13.8,4.4,1.2,5.6000000000000005,4.97022169044002,15.1,4.1,3.9,4.4,2.0
2011,E08000034,Kirklees,8.481029,13.266632,2,45.5,35.0,13.7,4.5,1.3,5.8,4.708750821956158,14.3,5.7,5.0,4.4,2.4
2011,E08000035,Leeds,3.3758876,19.81834,3,48.1,33.8,12.7,4.2,1.2,5.4,4.775973568643253,12.4,8.2,3.6,4.0,2.2
2011,E08000036,Wakefield,21.841337,4.7968082,2,42.7,34.0,15.5,6.0,1.7,7.7,4.855662103677639,16.1,3.5,4.0,5.8,2.2
2011,E09000001,City of London,-21.79443,-1.1821047,0,55.8,32.2,8.7,2.6,0.8,3.4000000000000004,2.964959568733154,9.2,5.8,2.4,1.8,2.0
2011,E09000002,Barking and Dagenham,-5.9979596,25.85519,3,47.2,33.7,12.9,4.7,1.4,6.1,7.34275053304904,8.6,7.4,7.4,5.1,3.7
2011,E09000003,Barnet,-11.140858,20.587452,3,51.5,33.0,11.0,3.4,1.1,4.5,4.440437543288075,8.9,8.2,5.5,3.1,3.0
2011,E09000004,Bexley,-7.1305766,11.621784,0,48.0,34.7,12.5,3.7,1.1,4.800000000000001,4.366720108007763,13.2,5.5,4.6,3.0,2.0
2011,E09000005,Brent,-8.127983,23.988733,3,48.1,34.8,11.8,4.0,1.4,5.4,5.7909689123161305,8.0,8.5,5.6,3.9,3.9
2011,E09000006,Bromley,-14.278325,9.947972,0,50.1,34.1,11.7,3.2,0.9,4.1000000000000005,3.895047609632469,13.3,4.8,4.8,2.7,1.9
2011,E09000007,Camden,-14.613549,23.575258,3,53.4,30.6,10.4,4.2,1.4,5.6,4.46117825729292,6.9,13.1,4.5,4.4,3.0
2011,E09000008,Croydon,-8.022891,19.753511,3,48.0,35.4,12.0,3.5,1.1,4.6,5.516863842340562,9.9,6.3,5.0,3.5,2.8
2011,E09000009,Ealing,-8.730503,22.481684,3,49.2,34.5,11.4,3.8,1.2,5.0,5.205646373692456,8.3,7.4,5.8,3.6,3.5
2011,E09000010,Enfield,-7.1121407,23.814383,3,46.8,35.0,12.7,4.1,1.3,5.4,5.888654786987108,9.8,7.7,6.0,4.1,3.9
2011,E09000011,Greenwich,-9.886265,24.593073,3,50.1,32.9,11.5,4.1,1.3,5.4,6.168528614732061,8.4,7.5,5.1,4.6,3.6
2011,E09000012,Hackney,-12.632782,24.010674,3,52.2,30.7,10.9,4.5,1.7,6.2,7.046627148215534,5.6,8.8,4.9,5.2,4.1
2011,E09000013,Hammersmith and Fulham,-15.066221,25.803064,3,56.5,29.2,9.4,3.6,1.3,4.9,4.8505001648895245,6.3,8.2,4.6,3.9,3.0
2011,E09000014,Haringey,-9.31374,24.65025,3,49.6,33.6,11.2,4.2,1.5,5.7,6.075768406004289,6.9,8.3,5.0,4.4,3.9
2011,E09000015,Harrow,-8.824543,19.97283,3,47.6,36.0,11.9,3.5,1.1,4.6,4.494394881860476,10.4,7.7,5.5,2.9,2.9
2011,E09000016,Havering,-4.130827,13.03979,3,46.0,35.6,13.3,4.0,1.2,5.2,4.456897760740499,14.3,4.6,4.9,3.2,2.0
2011,E09000017,Hillingdon,-9.350971,19.339994,3,48.8,35.3,11.5,3.4,1.0,4.4,4.348108800256094,10.2,8.4,5.2,2.9,2.5
2011,E09000018,Hounslow,-8.663518,21.159115,3,49.0,35.1,11.2,3.6,1.1,4.7,4.635643179057306,8.3,6.7,5.9,3.4,3.2
2011,E09000019,Islington,-13.439498,23.612215,3,51.6,30.7,11.2,4.7,1.7,6.4,5.425403726331979,6.2,10.0,4.0,5.3,3.4
2011,E09000020,Kensington and Chelsea,-16.817753,26.164503,3,57.8,28.5,9.1,3.4,1.2,4.6,4.309168781725888,8.0,8.7,6.1,3.6,4.1
2011,E09000021,Kingston upon Thames,-19.739012,-1.1970755,0,52.7,33.5,10.3,2.8,0.8,3.6,3.217099930644339,9.4,8.6,4.7,2.2,2.1
2011,E09000022,Lambeth,-12.92574,25.699522,3,52.9,32.1,10.3,3.5,1.2,4.7,5.996298321625374,5.6,6.8,3.5,3.8,3.3
2011,E09000023,Lewisham,-9.735173,23.938156,3,49.1,34.0,11.7,3.9,1.3,5.2,6.194274078204165,7.3,7.3,4.5,4.3,3.1
2011,E09000024,Merton,-14.028753,14.312311,0,52.0,33.6,10.5,3.0,0.9,3.9,4.058877792483857,8.6,6.1,5.3,2.5,2.6
2011,E09000025,Newham,-7.0234513,26.990942,3,48.5,34.6,11.3,4.1,1.5,5.6,6.872002725390683,5.8,10.9,7.2,4.2,4.7
2011,E09000026,Redbridge,-7.847713,22.315311,3,48.1,35.0,12.0,3.8,1.1,4.9,5.30710018842962,9.5,8.1,6.6,3.3,3.4
2011,E09000027,Richmond upon Thames,-24.553417,0.33597717,0,57.3,30.5,8.9,2.5,0.8,3.3,3.014247454256454,10.0,5.4,5.1,2.0,2.0
2011,E09000028,Southwark,-13.477311,25.356194,3,53.5,31.2,10.4,3.7,1.2,4.9,6.004871944458052,5.8,9.9,3.8,4.3,3.3
2011,E09000029,Sutton,-10.788162,10.692029,0,48.7,35.5,11.6,3.2,0.9,4.1000000000000005,3.913921130415976,11.1,4.7,4.5,2.8,1.9
2011,E09000030,Tower Hamlets,-7.406721,26.95084,3,50.6,32.7,10.7,4.4,1.6,6.0,6.745797549757825,4.7,9.9,7.0,4.5,4.0
2011,E09000031,Waltham Forest,-7.452179,23.310919,3,47.1,35.6,12.1,3.9,1.3,5.2,6.102273560305376,8.0,8.0,6.0,3.8,3.6
2011,E09000032,Wandsworth,-24.580143,-0.7765407,0,57.4,29.9,8.9,2.8,0.9,3.7,3.8233011542583553,6.2,6.0,4.3,2.9,2.7
2011,E09000033,Westminster,-15.421079,24.353342,3,54.2,30.0,10.0,4.2,1.6,5.800000000000001,4.524657417167602,6.8,10.2,5.4,4.8,4.1
2011,W06000001,Isle of Anglesey,16.644468,10.205026,2,48.0,30.6,15.1,4.9,1.4,6.300000000000001,4.685347711440828,20.0,4.5,3.7,5.1,1.8
2011,W06000002,Gwynedd,2.4977264,13.327019,3,50.4,30.7,13.6,4.1,1.2,5.3,3.572031086567769,16.4,8.8,3.4,4.3,1.8
2011,W06000003,Conwy,17.10799,8.565411,2,45.4,32.1,15.5,5.4,1.6,7.0,4.104705393988231,19.8,4.2,3.3,5.3,1.8
2011,W06000004,Denbighshire,17.94486,8.684419,2,46.6,31.4,14.7,5.7,1.6,7.300000000000001,4.221585200070926,18.5,4.8,3.4,6.0,1.7
2011,W06000005,Flintshire,2.3523674,9.507257,2,48.7,32.5,13.2,4.4,1.2,5.6000000000000005,3.856665924771868,16.8,3.8,3.4,4.3,1.4
2011,W06000006,Wrexham,14.677666,10.066585,2,47.2,32.5,14.1,4.8,1.4,6.199999999999999,4.182752226646807,15.2,4.5,3.8,5.3,1.8
2011,W06000008,Ceredigion,4.2441278,16.016634,3,47.1,32.1,14.4,4.8,1.5,6.3,2.559010539151642,16.6,13.6,2.8,4.4,1.4
2011,W06000009,Pembrokeshire,16.393372,8.525952,2,45.4,32.6,15.3,5.2,1.6,6.800000000000001,4.037524560188077,18.7,3.8,4.3,5.3,1.9
2011,W06000010,Carmarthenshire,24.699232,-4.567599,2,45.0,30.3,16.3,6.2,2.2,8.4,3.7327916948770032,18.1,4.5,3.8,6.8,1.9
2011,W06000011,Swansea,23.663574,-4.2628474,2,48.7,29.3,14.0,6.1,2.0,8.1,3.8599544558147945,15.6,8.7,3.7,6.9,2.1
2011,W06000012,Neath Port Talbot,27.19154,-3.7619767,2,45.0,28.4,16.2,7.9,2.6,10.5,4.495756704794827,17.3,4.3,4.3,9.6,2.3
2011,W06000013,Bridgend,25.572603,-4.675788,2,46.1,29.9,15.1,6.8,2.1,8.9,4.5591167744759495,16.7,4.1,3.9,7.7,3.0
2011,W06000014,The Vale of Glamorgan,15.21584,10.570708,2,48.0,32.0,13.6,4.9,1.5,6.4,4.308617234468938,16.2,4.6,3.7,4.8,1.6
2011,W06000015,Cardiff,2.5192292,25.179226,3,50.4,31.1,12.1,4.8,1.6,6.4,4.443880922741174,10.4,10.9,4.0,5.2,2.4
2011,W06000016,Rhondda Cynon Taf,26.08441,-3.8040073,2,44.9,29.7,15.9,7.4,2.2,9.6,4.710340778973188,16.0,5.8,4.1,8.6,2.3
2011,W06000018,Caerphilly,25.720531,-3.4874792,2,44.4,30.4,15.9,7.2,2.1,9.3,5.140129820542192,16.1,4.5,4.3,8.2,2.1
2011,W06000019,Blaenau Gwent,27.14203,-2.3517978,2,41.9,30.6,16.8,8.2,2.5,10.7,6.86560250149588,16.8,4.3,4.5,9.6,2.7
2011,W06000020,Torfaen,23.966097,1.7935255,2,43.3,32.5,15.5,6.5,2.1,8.6,4.784667281830971,16.8,4.0,4.4,6.7,1.8
2011,W06000021,Monmouthshire,6.1451726,6.002261,2,46.4,33.7,14.0,4.6,1.4,6.0,3.3536539246978387,17.6,4.3,3.7,4.0,1.9
2011,W06000022,Newport,20.615433,7.582791,2,45.7,32.8,14.1,5.6,1.8,7.399999999999999,5.341398693183439,14.6,5.3,4.4,5.7,2.3
2011,W06000023,Powys,8.520879,4.174751,2,44.8,34.2,14.9,4.8,1.3,6.1,3.047809387003092,18.0,3.7,3.2,4.1,1.5
2011,W06000024,Merthyr Tydfil,27.421095,-3.1050658,2,44.1,28.8,15.9,8.3,2.8,11.1,5.719620997302718,15.4,4.8,3.9,9.5,2.3
2021,E06000001,Hartlepool,20.51812,-10.308154,1,43.12,33.3,15.61,6.09,1.88,7.97,4.02,23.98,4.64,5.76,7.27,3.78
2021,E06000002,Middlesbrough,16.13332,-6.437165,1,46.7,32.23,13.77,5.54,1.77,7.31,5.1,20.42,7.0,6.61,6.92,4.43
2021,E06000003,Redcar and Cleveland,20.238949,-12.867721,1,42.54,34.0,15.84,5.8,1.82,7.62,3.56,28.51,3.96,4.98,6.47,3.0
2021,E06000004,Stockton-on-Tees,13.204352,-12.9536085,1,46.53,33.33,13.89,4.78,1.47,6.25,3.73,23.44,4.35,4.85,5.19,3.72
2021,E06000005,Darlington,11.924666,-18.125254,1,45.22,34.62,14.27,4.65,1.23,5.88,3.44,24.89,3.67,4.43,4.74,2.88
2021,E06000006,Halton,23.33415,-11.562872,1,45.97,32.27,14.08,5.83,1.85,7.68,3.21,22.09,3.77,4.41,6.78,3.26
2021,E06000007,Warrington,1.6844462,-18.097218,4,50.06,32.77,12.13,3.92,1.12,5.04,2.77,23.13,3.62,3.6,4.11,3.02
2021,E06000008,Blackburn with Darwen,14.320712,-6.7106633,1,47.79,32.32,13.25,5.06,1.58,6.64,3.81,17.78,6.51,8.03,6.55,4.14
2021,E06000009,Blackpool,22.267519,-8.219001,1,40.37,33.51,16.99,6.93,2.2,9.14,4.29,23.85,3.57,5.07,8.17,4.03
2021,E06000010,"Kingston upon Hull, City of",16.858765,-9.017954,1,43.36,34.89,14.92,5.24,1.59,6.83,4.85,18.01,5.97,5.86,6.41,3.83
2021,E06000011,East Riding of Yorkshire,4.706767,-25.876781,1,44.87,35.39,14.37,4.12,1.26,5.37,2.32,31.05,3.19,3.42,3.39,2.45
2021,E06000012,North East Lincolnshire,16.774883,-14.725576,1,43.06,35.0,15.44,5.04,1.46,6.5,3.29,24.93,3.6,5.17,5.86,3.17
2021,E06000013,North Lincolnshire,12.80386,-21.671879,1,42.9,35.92,15.15,4.72,1.32,6.03,3.03,27.0,3.37,4.56,4.69,2.69
2021,E06000014,York,-16.809933,-5.7374945,0,48.62,35.02,12.13,3.35,0.88,4.23,2.93,22.45,11.15,2.69,2.74,2.15
2021,E06000015,Derby,11.304899,-11.075328,1,45.84,34.65,13.72,4.42,1.38,5.8,3.89,20.19,6.18,5.66,5.08,3.45
2021,E06000016,Leicester,-7.0472236,29.771614,3,48.76,33.49,12.52,4.0,1.23,5.23,5.03,13.4,10.94,7.81,5.01,4.56
2021,E06000017,Rutland,-12.045385,-25.000967,4,50.34,34.26,11.86,2.85,0.69,3.53,1.87,28.38,4.78,3.24,2.09,4.87
2021,E06000018,Nottingham,0.24997614,26.442709,3,47.57,33.46,12.94,4.57,1.46,6.03,5.32,13.38,17.91,5.37,5.46,3.81
2021,E06000019,"Herefordshire, County of",3.797644,-24.584677,1,45.72,35.1,13.92,4.09,1.16,5.25,2.32,28.41,3.19,3.71,3.57,2.46
2021,E06000020,Telford and Wrekin,11.942401,-13.565859,1,45.96,34.08,13.84,4.75,1.37,6.12,3.29,21.18,4.8,5.02,5.3,2.9
2021,E06000021,Stoke-on-Trent,17.752295,-11.102257,1,42.67,35.16,14.81,5.63,1.73,7.36,3.59,20.5,5.47,5.79,6.39,3.57
2021,E06000022,Bath and North East Somerset,-17.922401,-6.7053304,0,51.8,32.84,11.3,3.16,0.9,4.06,2.87,22.05,11.33,3.25,2.84,2.1
2021,E06000023,"Bristol, City of",1.2330246,20.383532,3,50.81,32.73,11.5,3.82,1.15,4.96,3.63,14.5,9.79,3.85,4.2,2.83
2021,E06000024,North Somerset,0.7803026,-21.81988,4,47.57,33.88,13.28,4.11,1.16,5.27,2.2,27.99,3.45,3.24,3.62,1.98
2021,E06000025,South Gloucestershire,-9.104089,-20.31299,4,49.72,34.16,11.91,3.28,0.93,4.21,2.47,22.39,4.74,3.13,2.77,2.31
